course;review;rate
Estadística para Ciencia de Datos y Analítica de Datos;"Curso para aprender los conceptos básicos de estadística y análisis de datos que permiten entender mejor otros cursos de este mismo autor.
Los conceptos son claros y explicados de manera concisa con buenos ejemplos que facilitan su entendimiento.";Calificación: 5 0 de 5
Estadística para Ciencia de Datos y Analítica de Datos;Un curso excelente para aprender estadística  había estudiado en la Universidad pero necesitaba refrescar la memoria en alguno de los conceptos. Me ha ido muy bien este curso enfocado a analítica de datos.;Calificación: 5 0 de 5
Estadística para Ciencia de Datos y Analítica de Datos;"Un curso demasiado teórico  muy pocas practicas (todo fueron ejemplos simples) y por parte del instructor un excesivo uso de muletillas  la palabra ""vale"" la dice en exceso  a veces molesta y distrae demasiado (en un video de un minuto las conté  fueron 13 veces  una cada 4.5 segundos  demasiadas veces). Se entiende que en España sea de uso común esa frase y por eso se use tanto allá  pero no todos las personas somos de allí y puede ser molesto y bastante probable como causa de distracción para los demás.";Calificación: 3 0 de 5
Estadística para Ciencia de Datos y Analítica de Datos;Como mínimo debería indicar que se debe conocer la terminología estadística y no se explica muy bien esta serie de términos evita entrar en cosas mas profundas  dejándole al usuario la investigación. Curso demasiado liviano para un tema complejo. Cualquier persona  solo con los conocimientos detallados al inicio  este curso no lo entiende.;Calificación: 2 0 de 5
Python para Ciencia de Datos y Machine Learning;Bien  para el que no sepa nada de python puedes iniciar por acá  ahora usan ejemplo de la data(iris) lo cual es de lo más triviales en Internet  por lo que las aplicaciones ML no son poderosas  ahora en términos generales es simple fácil de seguir  resumido  corto  no aburrido es decir es muy bueno para el que este iniciando.;Calificación: 3 5 de 5
Python para Ciencia de Datos y Machine Learning;Es bueno que expliquen el uso de Jupyter  pero cuando un profesionista toma un curso  lo mejor sería que lo hicieran directo con archivos y comandos  uno no usa Jupyter en su trabajo. He notado que hay muchos conceptos de python que no dominan o que no reconocen y les ponen otro nombre. Finalmente  creo que pasaron demasiado tiempo explicando conceptos simples de python como listas  tuplas  diccionarios y bucles  pero cosas referentes al curso en sí como la visualización de datos la pasaron demasiado rápido. Sin embargo  como ya tenía ciertos conocimientos del tema  para mí el curso fue funcional.;Calificación: 4 0 de 5
Python para Ciencia de Datos y Machine Learning;Después de explorar los videos introductorios de varios cursos que tratan del mismo tema  me decidí por el curso de estos dos jovenes  por varias razones  una de ellas por su claridad y practicidad  y la otra porque  al igual que yo  son latinos y para mi significa mucho poder ayudarnos e intercambiar experiencias entre nosotros los latinoamericanos... ¡Tomaré todo los cursos que ustedes publique sobre estos temas!;Calificación: 5 0 de 5
Python para Ciencia de Datos y Machine Learning;Muy bueno! Unicamente falto profundizar en algunos temas;Calificación: 5 0 de 5
Python para Ciencia de Datos y Machine Learning;Mi experiencia fue muy grata y los ejemplos son reales y claros;Calificación: 4 0 de 5
Python para Ciencia de Datos y Machine Learning;Esperaba algo mas profundo  indudablemente me sirve pero debería de aclararse que es nivel básico y con una cobertura superficial;Calificación: 3 0 de 5
Python para Ciencia de Datos y Machine Learning;no se ve con claridad el cuaderno de trabajo  letras muy pequeñas;Calificación: 3 0 de 5
Python para Ciencia de Datos y Machine Learning;Deberian usar mas ejemplos de la vida real en todos los algoritmos  no basta solo con probar que la correlacion es de un 95%;Calificación: 3 0 de 5
Python para Ciencia de Datos y Machine Learning;Me gusto el curso explica el tema para empezar bien aun que el audio no es de lo mejor  pero me llevo un buen aprendizaje y espero poder resolver problemas con lo aprendido;Calificación: 3 5 de 5
Python para Ciencia de Datos y Machine Learning;Excelente sencillo y fácil de entender;Calificación: 5 0 de 5
Python para Ciencia de Datos y Machine Learning;me gustó pero tampoco fue guau!;Calificación: 4 5 de 5
Python para Ciencia de Datos y Machine Learning;El curso va paso a paso enseñando lo básico y entrando lentamente en materia.;Calificación: 4 5 de 5
Python para Ciencia de Datos y Machine Learning;Esta muy básico  y no comparten los notebook del curso  a demás de que el audio es muy malo.;Calificación: 2 0 de 5
Python para Ciencia de Datos y Machine Learning;Al momento de la sección 4 vamos muy bien! Con el conocimiento obtenido ya pude generar un proceso productivo;Calificación: 4 5 de 5
Python para Ciencia de Datos y Machine Learning;muy bueno.;Calificación: 5 0 de 5
Python para Ciencia de Datos y Machine Learning;Explicación detallada;Calificación: 3 5 de 5
Python para Ciencia de Datos y Machine Learning;Buena elección.;Calificación: 5 0 de 5
Python para Ciencia de Datos y Machine Learning;Yo era prácticamente nuevo en Python y me interesaba mucho la aplicación para la ciencia de datos  el curso me ha resultado útil y fácil de seguir con un mínimo de nociones de programación  se echa en falta algún caso de otra librería para la visualización de datos un poco menos viejuna en su aspecto como plotly.;Calificación: 4 5 de 5
Python para Ciencia de Datos y Machine Learning;Me gustaría tener mayores ejemplos para ampliar los panoramas de aplicación en usos reales como el de el vídeo final  en general muy bueno y de tener mas usos reales finales en una segunda parte del curso  lo compraría sin duda alguna.;Calificación: 5 0 de 5
Python para Ciencia de Datos y Machine Learning;El curso estuvo bien  me agrado mucho  mas sin embargo tuve algunas dudas en el transcurso y no me respondieron  no se si no les llegaron mis preguntas. ???;Calificación: 4 0 de 5
Python para Ciencia de Datos y Machine Learning;"Me gusta que el curso es muy variado  algunos de los ejemplos son tomados de las mismas librerías importadas  así que sería interesante que se aplicaran más ejemplos.
Ojalá el profesor pueda crear una versión 2 para un siguiente Nivel de Python  continuando con la especialización  dando mayor énfasis a machine learning con los algoritmos de aprendizaje y además mas profundidad en el uso NLTK que está muy de moda para análisis de texto.";Calificación: 4 0 de 5
Python para Ciencia de Datos y Machine Learning;He terminado el curso de python para ciencia de datos  el cual ha Sido de gran ayudo para iniciarme en este mundo de los datos. Este curso es altamente recomendable por la dinamica que emplea al desarrollar los temas.;Calificación: 4 5 de 5
Python para Ciencia de Datos y Machine Learning;Excelente curso para inicial el mundo de la I.A  solo falta apliacion a la realidad.;Calificación: 4 5 de 5
Python para Ciencia de Datos y Machine Learning;Excelente curso para empezar en la ciencia de datos con Python. Deja muchas puertas abiertas para que cada uno pueda profundizar los temas que le sean más relevantes de forma independiente. Te da una panorámica completa del potencial de las herramientas;Calificación: 5 0 de 5
Python para Ciencia de Datos y Machine Learning;"Definitvamente el audio  además de la duración.
En afluencia  el curso empieza bien  con un buen ritmo de explicación de detalles  y ya para lo último se siente a la carrera y MUY inconcluso  demasiado corto en general  queda como nivel básico rayando en introductorio";Calificación: 2 5 de 5
Python para Ciencia de Datos y Machine Learning;La experiencia hasta el momento ha sido completamente positiva en cuanto a los contenidos y la explicacion de los profesores. Excelente aporte.;Calificación: 5 0 de 5
Python para Ciencia de Datos y Machine Learning;El curso es comprensible  pero demasiado básico. Deberían de profundizar mucho más en el análisis de datos que es el tema del curso. Tal vez no quisieron hacerlo demasiado largo pero con estos temas a veces es necesario.;Calificación: 2 5 de 5
Python para Ciencia de Datos y Machine Learning;Creo que como introducción a la ciencia de datos  con Python como elemento introductor  es recomendable.;Calificación: 4 0 de 5
Python para Ciencia de Datos y Machine Learning;esta muy bien explicado para un principiante  mas sin embargo estaria genial que usaran ejemplos avanzados de la vida real.;Calificación: 5 0 de 5
Python para Ciencia de Datos y Machine Learning;"si aumentan el número de horas (no como un curso nuevo  sino añadidas a éste)  mejoran algunas explicaciones (no muchas  solo algunas cosas poco claras)  y añaden cosas de deep learning  podria puntuarse 4.5 o 5 estrellas.
En general está bien  pero es incompleto  y le faltan casos prácticos";Calificación: 3 5 de 5
Python para Ciencia de Datos y Machine Learning;"Es un muy buen curso  no obstante se necesitan explicaciones más a profundidad sobre las funciones  las librerías y los métodos que se utilizan (para qué sirve  por ejemplo  'tokenize'  u otras funciones/métodos que son recurrentes en los ejercicios).
Por otra parte  y esto como un deseo personal  me gustaría que  en un futuro  incluyeran una introducción al 'web scraping' utilizando Python.";Calificación: 4 0 de 5
Python para Ciencia de Datos y Machine Learning;El curso esta bien dirigido para quienes tienen un nivel bajo de Python y pocos conocimientos de ciencia de datos.;Calificación: 4 0 de 5
Python para Ciencia de Datos y Machine Learning;Es un curso interesante. Un poco flojo en la parte de machine learning pero en general es bueno como introducción.;Calificación: 4 0 de 5
Python para Ciencia de Datos y Machine Learning;"El curso es bueno  preciso e interesante. Creo que si agregan mas ejercicios  sobre todo al final con los temas de machine learning pueden lograr que más personas se enteren e interesen en el curso... pues es realmente algo que se requiere en muchas compañías hoy.
Gracias.";Calificación: 4 0 de 5
Python para Ciencia de Datos y Machine Learning;si;Calificación: 5 0 de 5
Python para Ciencia de Datos y Machine Learning;Fue una buena elección  porque es muy práctico y los profesores te guían y lo indican todo de forma detallada;Calificación: 5 0 de 5
Python para Ciencia de Datos y Machine Learning;"Esta siendo muy superficial. ¿Enserio me van a explicar como descargar e instalar un programa? ¿En necesario mencionar los 32-64bits?
Se queda muy en la superficie de todo. Explicar un ejemplo de numpy y uno de pandas no sirve para saber usar ambas librerías.
Si no conoces de nada estas dos librerías  es una buena breve introducción  si ya sabes programar en python  o simplemente programar  y sabes para que valen estas librerías  con este curso no se aprende nada nuevo.";Calificación: 1 5 de 5
Python para Ciencia de Datos y Machine Learning;Porque las explicaciones son simples y fluidas  justo lo que requiere este tema para novatos en python;Calificación: 5 0 de 5
Python para Ciencia de Datos y Machine Learning;Es bueno y entendible  estaría excelente que agregaran más ejemplos y casos de uso.;Calificación: 4 0 de 5
Python para Ciencia de Datos y Machine Learning;Problemas de Audio en algunos videos que hace que no se escuche bien  pero en general el curso cumple.;Calificación: 3 0 de 5
Python para Ciencia de Datos y Machine Learning;Buen curso  claridad adecuada en las explicaciones y temas muy interesantes;Calificación: 4 5 de 5
Python para Ciencia de Datos y Machine Learning;Muy buen curso  solo falta llevar mas a fondo los temas;Calificación: 4 0 de 5
Python para Ciencia de Datos y Machine Learning;Es un buen programa  muy introductorio. Se explica bien. Faltan problemas prácticos para aplicar lo aprendido.;Calificación: 4 5 de 5
Python para Ciencia de Datos y Machine Learning;Como introducción está bien  ahora esperaba que fuera más profundo en relación al lenguaje Python  en especial en las librerías Numpy y Pandas;Calificación: 3 0 de 5
Python para Ciencia de Datos y Machine Learning;Excelente curso  bien explicado  super detallado  felicitaciones a los creadores;Calificación: 5 0 de 5
Python para Ciencia de Datos y Machine Learning;La explicación puede ser más clara para gente que no estamos familiarizados con códigos de programación;Calificación: 4 0 de 5
Python para Ciencia de Datos y Machine Learning;Excelente forma de explicar y muy buen contenido;Calificación: 5 0 de 5
Python para Ciencia de Datos y Machine Learning;Buen curso  solo le falta más ejemplos prácticos.;Calificación: 4 5 de 5
Python para Ciencia de Datos y Machine Learning;Me parece que se explica todo muy claro y al grano. Además  no teniendo casi conocimientos de programación me está ayudando mucho.;Calificación: 5 0 de 5
Python para Ciencia de Datos y Machine Learning;Muy sencillo la explicación de las capacidades del lenguaje.;Calificación: 4 5 de 5
Python para Ciencia de Datos y Machine Learning;Buena aprendizaje  ejemplos claros y explicación clara;Calificación: 4 5 de 5
Python para Ciencia de Datos y Machine Learning;Muestran conocimiento adecuado;Calificación: 5 0 de 5
Python para Ciencia de Datos y Machine Learning;Muy buen curso. Para inicial  es el mejor;Calificación: 5 0 de 5
Python para Ciencia de Datos y Machine Learning;Excelente curso. Muy recomendado!;Calificación: 5 0 de 5
Python para Ciencia de Datos y Machine Learning;el volumen es muy bajito;Calificación: 3 5 de 5
Python para Ciencia de Datos y Machine Learning;Bien explicado  ejemplos muy útiles;Calificación: 4 5 de 5
Python para Ciencia de Datos y Machine Learning;Los temas son bien explicados;Calificación: 4 0 de 5
Python para Ciencia de Datos y Machine Learning;los temas son claros y bien explicados;Calificación: 5 0 de 5
Python para Ciencia de Datos y Machine Learning;Muy bueno el curso y muy practico;Calificación: 5 0 de 5
Python para Ciencia de Datos y Machine Learning;very good;Calificación: 3 0 de 5
Python para Ciencia de Datos y Machine Learning;Una muy buena elección.;Calificación: 5 0 de 5
Python para Ciencia de Datos y Machine Learning;Excelente elección. Felicidades  se entiende muy bien el tema.;Calificación: 5 0 de 5
Python para Ciencia de Datos y Machine Learning;La explicación es clara pero el audio tiende a fallar un poco;Calificación: 4 5 de 5
Python para Ciencia de Datos y Machine Learning;Por ahora si  todo muy claro;Calificación: 4 5 de 5
Python para Ciencia de Datos y Machine Learning;Es claro;Calificación: 5 0 de 5
Python para Ciencia de Datos y Machine Learning;es muy entendible;Calificación: 5 0 de 5
Python para Ciencia de Datos y Machine Learning;falta mas ejercicios practicos..;Calificación: 4 0 de 5
Python para Ciencia de Datos y Machine Learning;Muy buen curso.;Calificación: 5 0 de 5
Python para Ciencia de Datos y Machine Learning;Concreto  pero muy potente;Calificación: 5 0 de 5
Python para Ciencia de Datos y Machine Learning;Bien  aún estoy en los videos introductorios y por ello es fácil. Veamos qué nos deparan los videos siguientes;Calificación: 4 5 de 5
Python para Ciencia de Datos y Machine Learning;En los videos se da una explicación clara y concisa.;Calificación: 5 0 de 5
Python para Ciencia de Datos y Machine Learning;"Pandas y Numpy en 4 videos de unos 10 mins cada uno??
No se explica ni lo que es un dataframe  ni series de Pandas  tan sólo abrir ficheros  y el resto de Pandas (tooooooda una librería especializada en dataframes) va por tu cuenta.
El curso es muy básico. Sólo te enseña cuales son las herramientas básicas de Python para Data Science  pero no profundiza en ninguna de ellas.";Calificación: 2 0 de 5
Python para Ciencia de Datos y Machine Learning;Muy claro hasta ahora;Calificación: 5 0 de 5
Python para Ciencia de Datos y Machine Learning;Muy buena elección;Calificación: 5 0 de 5
Python para Ciencia de Datos y Machine Learning;Muy claro  interesante y didáctico.;Calificación: 5 0 de 5
Python para Ciencia de Datos y Machine Learning;Es concreto e intuituvo.;Calificación: 4 5 de 5
Python para Ciencia de Datos y Machine Learning;Excelente;Calificación: 5 0 de 5
Python para Ciencia de Datos y Machine Learning;Buenos tips personalizados para el uso de la herramienta hasta ahora todo bien;Calificación: 5 0 de 5
Python para Ciencia de Datos y Machine Learning;fue una buena eleccion;Calificación: 5 0 de 5
Python para Ciencia de Datos y Machine Learning;muy buena la explicación;Calificación: 5 0 de 5
Python para Ciencia de Datos y Machine Learning;Muy bien explicado todo;Calificación: 5 0 de 5
Python para Ciencia de Datos y Machine Learning;muy interesante;Calificación: 5 0 de 5
Python para Ciencia de Datos y Machine Learning;vamos bien...;Calificación: 5 0 de 5
Python para Ciencia de Datos y Machine Learning;sip;Calificación: 4 0 de 5
Python para Ciencia de Datos y Machine Learning;si;Calificación: 5 0 de 5
Python para Ciencia de Datos y Machine Learning;muy didactico;Calificación: 4 5 de 5
Python para Ciencia de Datos y Machine Learning;.;Calificación: 4 0 de 5
Python para Ciencia de Datos y Machine Learning;.;Calificación: 5 0 de 5
Ciencia de Datos con Python en QGis3.4;Bien  aprendo cosas nuevas a pesar de llevar muchos años usando QGIS;Calificación: 4 5 de 5
Ciencia de Datos con Python en QGis3.4;La verdad que el curso es muy bueno  ya que hasta ahora había hecho cursos de machine learning con python o R  pero no incorporando la componente espacial. Me ha sorprendido lo que puede hacer QGIS en el aspecto de la ciencia de datos y lo que puede hacer en otros campos debido a la variedad de scripts y herramientas desarrolladas (la verdad que yo que trabajo más con ArcGIS  me ha sorprendido lo que puede hacer QGIS).;Calificación: 5 0 de 5
Ciencia de Datos con Python en QGis3.4;Bien explicado  buenas gráficas;Calificación: 4 5 de 5
Ciencia de Datos con Python en QGis3.4;muy bueno;Calificación: 5 0 de 5
Ciencia de Datos con Python en QGis3.4;El curso de desarrolla muy bien  es claro y breve  con ejercicios básicos. Sin embargo  sería mejor si estuviera más enfocado al análisis espacial.;Calificación: 3 5 de 5
Ciencia de Datos con Python en QGis3.4;NO CUMPLE MIS ESPECTATIVAS;Calificación: 1 0 de 5
Ciencia de Datos con Python en QGis3.4;It is good explained;Calificación: 5 0 de 5
Ciencia de Datos con Python en QGis3.4;Una oportunidad única que no podía desaprovechar. Excelente decisión;Calificación: 4 5 de 5
Ciencia de Datos con Python en QGis3.4;Muy bueno! lo recomiendo.;Calificación: 5 0 de 5
Ciencia de Datos con Python en QGis3.4;"O curso é muito bom e as instruções  didáticas.
Porém  sinto falta da disponibilização das apresentações e de alguns arquivos que foram utilizados nas explicações. A falta destes arquivos dificulta o acompanhamento de algumas explicações.";Calificación: 4 5 de 5
Ciencia de Datos con Python en QGis3.4;Sí  la introducción es clara e indica precisamente lo que se espera del curso.;Calificación: 5 0 de 5
Ciencia de Datos con Python en QGis3.4;En términos generales esta bien completo por los ejercicios y la explicaciones conceptuales y teóricas.;Calificación: 5 0 de 5
Curso de R para Ciencia de Datos - Maneja tus datos con R;muy buen contenido  muchos ejercicios que dejan bastante claro todos lo visto en el curso;Calificación: 5 0 de 5
Curso de R para Ciencia de Datos - Maneja tus datos con R;"El instructor es bueno y ameno. Cubre todos los puntos básico para aprender a programar en R. El curso  por su temario  es muy completo. La parte de estadística es básica pero es muy práctica. Eso es bueno ya que permite comenzar a correr regresiones lineales y logísticas con rapidez y certeza de los resultados.
Le doy tres estrellas por dos razones:";Calificación: 3 0 de 5
Curso de R para Ciencia de Datos - Maneja tus datos con R;Excelente elección.;Calificación: 5 0 de 5
Curso de R para Ciencia de Datos - Maneja tus datos con R;"Es un curso excelente  definitivamente es una buena elección. Espero que pronto haga un curso avanzado.
Realmente he aprendido mucho";Calificación: 5 0 de 5
Curso de R para Ciencia de Datos - Maneja tus datos con R;El curso genial  el material cumple con el objetivo propuesto  les recomiendo el curso  Sebastian un gran facilitador  tiene total dominio del tema  las clases cada una bien explicadas los ejemplos de la capacitación muy acorde con el plan definido.;Calificación: 4 5 de 5
Curso de R para Ciencia de Datos - Maneja tus datos con R;Muy buena experiencia!;Calificación: 5 0 de 5
Curso de R para Ciencia de Datos - Maneja tus datos con R;Me pareció muy instructivo el curso ya que mi nivel de programación es practicamente nulo ya que me desempeño como profesor de geografía pero he tenido que ponerme aprender programación para un trabajo de máster;Calificación: 5 0 de 5
Curso de R para Ciencia de Datos - Maneja tus datos con R;Excelente el curso   fácil de entender. sobre todo la forma de transmitir la información fue los más importante. Muy recomendable;Calificación: 5 0 de 5
Curso de R para Ciencia de Datos - Maneja tus datos con R;excelente curso  muy directo a lo que se necesita. Las pautas proporcionadas facilitaron el aprendizaje. Para empezar en este mundo del Data science es un excelente curso. Lo recomiendo.;Calificación: 5 0 de 5
Curso de R para Ciencia de Datos - Maneja tus datos con R;Excelente! Gracias por publicarlo.;Calificación: 5 0 de 5
Curso de R para Ciencia de Datos - Maneja tus datos con R;Un curso muy completo para aprender Big Data con R. 100% recomendable.;Calificación: 5 0 de 5
Curso de R para Ciencia de Datos - Maneja tus datos con R;El curso está siendo muy interesante y aplicado.;Calificación: 5 0 de 5
Curso de R para Ciencia de Datos - Maneja tus datos con R;Por ahora todo muy bien como siempre;Calificación: 5 0 de 5
Curso de R para Ciencia de Datos - Maneja tus datos con R;Un muy buen curso para mejorar el nivel de R y aprender nuevas funciones;Calificación: 5 0 de 5
Curso de R para Ciencia de Datos - Maneja tus datos con R;explicación del profesor;Calificación: 5 0 de 5
Curso de R para Ciencia de Datos - Maneja tus datos con R;Si;Calificación: 5 0 de 5
Curso de R para Ciencia de Datos - Maneja tus datos con R;El curso es claro  con ejercicios útiles para aprender tanto si eres un principiante cómo si ya tienes unos conocimientos sobre R;Calificación: 5 0 de 5
Curso de R para Ciencia de Datos - Maneja tus datos con R;Ha superado mis expectativas. Hay algunos puntos que no se profundizan como el de clustering pero ya queda de parte de uno hacerlo.;Calificación: 4 0 de 5
